"gamma","r.x.v","LW","LS","W","S","GFIC","J10","J5","BIC","HQ","AIC"
0.005,0.1,0.0688968572696558,0.0754299782753667,0.0507960376546917,0.0663061368826051,0.0631990348018472,0.0683766753936984,0.0683813943130026,0.0693728628719598,0.0724901959836143,0.0730972841388091
0.005,0.105,0.0697201275588712,0.0765669159067192,0.0513451803826382,0.0677277708105236,0.0635369725657468,0.068602775236721,0.0679446434706959,0.0701753007962906,0.072903966984942,0.0733613824604864
0.005,0.11,0.066922858570824,0.0776268743111285,0.0510037483251505,0.0682399473050137,0.0627147715818903,0.0685328659155382,0.0685042339999855,0.0712161682658592,0.0733024876827322,0.0731051932542456
0.005,0.115,0.0693241529005821,0.0792476144889985,0.0516480841231948,0.070527875306401,0.0651999184369293,0.0699312239427473,0.0702753443837557,0.0732049271174949,0.0747243242955817,0.0748977651972837
0.005,0.12,0.0668329561111323,0.0815129484396982,0.0517176468099362,0.0739382135138506,0.0644601417118721,0.0723324496236455,0.0730008884930414,0.0762772748391842,0.0775106152630116,0.0760530394465572
0.005,0.125,0.0695050335783994,0.0827270598710142,0.0528970711276319,0.0746140777472972,0.0665456214688822,0.073713030107408,0.0743301994132747,0.0778165469176126,0.0797445013529201,0.0790523435411268
0.005,0.13,0.0680708590137257,0.0858492487392744,0.0517425162293655,0.0772043687356394,0.0655451404925205,0.0747585789187876,0.0757986549182789,0.0803748100920519,0.0822245217115662,0.07928215241327
0.005,0.135,0.0684135281094595,0.0870593017444781,0.0508683787824538,0.0784055787762708,0.0656719949260281,0.075065825379291,0.0769547455002255,0.0814577396929928,0.0825876581223675,0.0796553792994622
0.005,0.14,0.069096169717156,0.0906741999060943,0.0524861369334911,0.0829792027764212,0.0674050700191343,0.078302396148931,0.0793062116717509,0.0860815125586184,0.0872305188979714,0.0827182363528073
0.005,0.145,0.0683839195394837,0.0934719469390918,0.0526166260141912,0.0849643745398209,0.065584740776823,0.0778702285923427,0.0802379559739028,0.0881050923107,0.0879033923151608,0.0827893864160774
0.005,0.15,0.0675757148615875,0.0928219396385643,0.051388657733914,0.085195930477157,0.0663186158371221,0.0792242982358445,0.0805591479480059,0.0888671827489989,0.0890568228905404,0.0828336653257305
0.005,0.155,0.0664122782270571,0.0964021501299536,0.0502782363156342,0.0880366919634675,0.0655500625172154,0.0795951025265187,0.0825611146815393,0.0919535724681034,0.0913583309547753,0.084274915358317
0.005,0.16,0.0659977801688911,0.0991914518667195,0.0516853252779826,0.0919596610367073,0.0659317174639025,0.0798123605498942,0.0837639367138918,0.095309149327981,0.0935022061676746,0.0838718989142928
0.005,0.165,0.0679557347446189,0.0994912599988326,0.0510512455758624,0.0922859241852926,0.0678202564516707,0.0799203003282769,0.0839377235058755,0.0958362825410072,0.094310128894964,0.084858743872412
0.005,0.17,0.0695291317820587,0.104658220791072,0.0531005483891902,0.0969621879224678,0.0675523986042259,0.0829144055681774,0.0864816634196784,0.100455149620289,0.0969549198383591,0.0855392526241154
0.005,0.175,0.0660052988546008,0.104776244822988,0.0515166492315315,0.0986472766578335,0.0665942483813319,0.0822001430807377,0.086528522153734,0.10080510733223,0.0969886660097563,0.0843981671397659
0.005,0.18,0.0682960287766624,0.106705310605908,0.0524150480005039,0.0997202177369182,0.0684359303208975,0.0829490532617795,0.0867205823213782,0.10270393669882,0.0990915067392597,0.0865439610120564
0.005,0.185,0.0671309842893621,0.10835092822131,0.0509462859308085,0.102574428675427,0.0673930294797657,0.0792947329232965,0.0845864019567351,0.104930381663369,0.0991484588002567,0.0852840290069804
0.005,0.19,0.067119888955501,0.110306758944615,0.0511372225622254,0.104052673481534,0.0672970472280781,0.0796933924683497,0.0852378980370783,0.105705555938307,0.0987698132287309,0.0838437144783816
0.005,0.195,0.066187535976324,0.11152571492102,0.0518212482856761,0.106900337653845,0.0680776040273855,0.0800029647758168,0.0867067410744714,0.108479760588711,0.100527179542769,0.084474286486608
0.005,0.2,0.0662787212928972,0.114652530163157,0.049992367820854,0.108293186767281,0.0661171072881893,0.0782872681254401,0.0844556086102253,0.109277486075882,0.100114160146874,0.0833798431308622
0.01,0,0.073236312705591,0.0511939389158964,0.0519236395897393,0.0419389563535754,0.0581209569711685,0.0461242377233452,0.0444240153356053,0.0435454583125182,0.0462916926566179,0.0527574446559822
0.01,0.005,0.0718633805990958,0.0524278269428928,0.0514835250010834,0.0429376602510748,0.0578362417377912,0.0471315849309202,0.045322960902932,0.0451281118458065,0.0475939973774501,0.051661786835346
0.01,0.01,0.0719760175798868,0.0511728526510575,0.0523382558447183,0.0425426065052064,0.0566399293418593,0.0472933447992982,0.0451364402094753,0.0440688365520473,0.0467788921065045,0.0516628374391914
0.01,0.015,0.0709535946071222,0.0517663218258134,0.0522127792749831,0.0430197322102798,0.0561977969110703,0.0472286877761325,0.045254074882494,0.044831719533362,0.04751216794284,0.051606704719223
0.01,0.02,0.0706495420284317,0.0526281578699912,0.051396499310209,0.0443042592716451,0.056627571450289,0.049281804165425,0.0465607755788086,0.0457688971658086,0.0477908099585149,0.0532595791786413
0.01,0.025,0.071264657347248,0.0531001949798434,0.0519844605513394,0.044195478498999,0.0583988924952334,0.0468726955359321,0.0457923108251683,0.0456642483085931,0.0479942604714777,0.0525023587274792
0.01,0.03,0.0715037140173686,0.0543653750301214,0.0527566254901606,0.0453190859017819,0.0576628416016404,0.0495958372070909,0.0473801746914908,0.0472143379121136,0.0491857735454103,0.0536305202561058
0.01,0.035,0.0697936831524061,0.053632227163555,0.0515904247815354,0.0460324922520973,0.0578386484423439,0.0504603429376041,0.048701164615305,0.0482828140461776,0.0508522545875468,0.0547879785677941
